gene_symbol,ensembl_id,chromosome,start,end,strand,chr_num
NKX2-6,ENSG00000180053,8,23701740,23706756,-1,8
STC1,ENSG00000159167,8,23841929,23854806,-1,8
ADAM28,ENSG00000042980,8,24294069,24359014,1,8
ADAMDEC1,ENSG00000134028,8,24384285,24406013,1,8
ADAM7,ENSG00000069206,8,24440930,24526970,1,8
NEFM,ENSG00000104722,8,24913758,24919098,1,8
NEFL,ENSG00000277586,8,24950955,24956721,-1,8
MIR6841,ENSG00000283327,8,24953796,24953867,-1,8
DOCK5,ENSG00000147459,8,25184689,25418082,1,8
MIR6876,ENSG00000274988,8,25345402,25345474,1,8
GNRH1,ENSG00000147437,8,25419258,25424654,-1,8
KCTD9,ENSG00000104756,8,25427847,25458476,-1,8
CDCA2,ENSG00000184661,8,25459199,25507911,1,8
EBF2,ENSG00000221818,8,25841725,26045413,-1,8
PPP2R2A,ENSG00000221914,8,26291508,26372680,1,8
SDAD1P1,ENSG00000293314,8,26375913,26383309,-1,8
BNIP3L,ENSG00000104765,8,26383054,26505636,1,8
PNMA2,ENSG00000240694,8,26504701,26514092,-1,8
DPYSL2,ENSG00000092964,8,26514031,26658178,1,8
ADRA1A,ENSG00000120907,8,26748150,26867278,-1,8
MIR548H4,ENSG00000221616,8,27048853,27048963,-1,8
STMN4,ENSG00000015592,8,27235308,27258420,-1,8
TRIM35,ENSG00000104228,8,27284886,27311272,-1,8
PTK2B,ENSG00000120899,8,27311482,27459391,1,8
MIR6842,ENSG00000273836,8,27433370,27433434,1,8
CHRNA2,ENSG00000120903,8,27459756,27479883,-1,8
EPHX2,ENSG00000120915,8,27490781,27545564,1,8
CLU,ENSG00000120885,8,27596917,27614700,-1,8
MIR6843,ENSG00000284280,8,27610601,27610751,-1,8
SCARA3,ENSG00000168077,8,27633868,27676776,1,8
MIR3622B,ENSG00000265075,8,27701673,27701767,-1,8
MIR3622A,ENSG00000284351,8,27701677,27701759,1,8
CCDC25,ENSG00000147419,8,27733316,27772653,-1,8
ESCO2,ENSG00000171320,8,27771949,27812640,1,8
PBK,55872,8,27809624,27838082,-1,8
SCARA5,ENSG00000168079,8,27869883,27992673,-1,8
MIR4287,ENSG00000265847,8,27886039,27886116,-1,8
NUGGC,ENSG00000189233,8,28021964,28083936,-1,8
ELP3,ENSG00000134014,8,28089673,28191156,1,8
PNOC,ENSG00000168081,8,28316986,28343355,1,8
ZNF395,ENSG00000186918,8,28345590,28402701,-1,8
FBXO16,ENSG00000214050,8,28348287,28490278,-1,8
FZD3,ENSG00000104290,8,28494205,28574267,1,8
MIR4288,ENSG00000265251,8,28505116,28505182,-1,8
EXTL3,ENSG00000012232,8,28600469,28756561,1,8
EXTL3-AS1,ENSG00000246339,8,28690215,28702154,-1,8
INTS9,ENSG00000104299,8,28767661,28890242,-1,8
HMBOX1,ENSG00000147421,8,28890395,29064764,1,8
KIF13B,ENSG00000197892,8,29067278,29263124,-1,8
DUSP4,ENSG00000120875,8,29333064,29350684,-1,8
LINC00589,ENSG00000251191,8,29654314,29770539,-1,8
LINC02099,ENSG00000253490,8,29748309,29798492,1,8
LOC101929470,ENSG00000248964,8,29815004,29870755,-1,8
LINC02209,ENSG00000253279,8,29920560,29953724,1,8
MIR3148,ENSG00000264788,8,29957272,29957348,-1,8
SARAF,ENSG00000133872,8,30063003,30083208,-1,8
LEPROTL1,ENSG00000104660,8,30095408,30177208,1,8
MBOAT4,ENSG00000177669,8,30131671,30144665,-1,8
DCTN6,ENSG00000104671,8,30156319,30183639,1,8
RBPMS-AS1,ENSG00000254109,8,30380582,30385401,-1,8
RBPMS,ENSG00000157110,8,30384511,30572256,1,8
GTF2E2,ENSG00000197265,8,30578318,30658236,-1,8
SMIM18,ENSG00000253457,8,30638580,30646064,1,8
GSR,ENSG00000104687,8,30678066,30727846,-1,8
UBXN8,ENSG00000104691,8,30729131,30767006,1,8
PPP2CB,ENSG00000104695,8,30774457,30814314,-1,8
TEX15,ENSG00000133863,8,30831544,30913008,-1,8
PURG,ENSG00000172733,8,30995802,31033715,-1,8
WRN,ENSG00000165392,8,31033788,31176138,1,8
NRG1,ENSG00000157168,8,31639222,32855666,1,8
NRG1-IT1,ENSG00000253974,8,32026170,32139792,1,8
NRG1-IT3,ENSG00000254049,8,32440704,32448808,1,8
TTI2,ENSG00000129696,8,33473386,33513185,-1,8
MAK16,ENSG00000198042,8,33485182,33501262,1,8
SNORD13,ENSG00000239039,8,33513475,33513578,1,8
RNF122,ENSG00000133874,8,33547754,33567128,-1,8
DUSP26,ENSG00000133878,8,33591330,33600023,-1,8
LINC01288,ENSG00000254344,8,34784028,34865364,1,8
UNC5D,ENSG00000156687,8,35235475,35796550,1,8
KCNU1,ENSG00000215262,8,36784324,36936125,1,8
LINC01605,ENSG00000253161,8,37406399,37625873,-1,8
ZNF703,ENSG00000183779,8,37695782,37700019,1,8
LOC102723701,ENSG00000183154,8,37702827,37747438,-1,8
ERLIN2,ENSG00000147475,8,37736601,37758422,1,8
PLPBP,ENSG00000147471,8,37762595,37779768,1,8
ADGRA2,ENSG00000020181,8,37784191,37844896,1,8
BRF2,ENSG00000104221,8,37843268,37849861,-1,8
RAB11FIP1,ENSG00000156675,8,37858618,37899497,-1,8
GOT1L1,ENSG00000169154,8,37934281,37940124,-1,8
ADRB3,ENSG00000188778,8,37962990,37966599,-1,8
EIF4EBP1,ENSG00000187840,8,38030534,38060365,1,8
ASH2L,ENSG00000129691,8,38105493,38144076,1,8
STAR,ENSG00000147465,8,38142700,38150992,-1,8
LSM1,ENSG00000175324,8,38163335,38176730,-1,8
BAG4,ENSG00000156735,8,38176533,38213301,1,8
DDHD2,ENSG00000085788,8,38225218,38275558,1,8
PLPP5,ENSG00000147535,8,38263130,38269243,-1,8
NSD3,ENSG00000147548,8,38269704,38382272,-1,8
LETM2,ENSG00000165046,8,38386207,38409527,1,8
FGFR1,ENSG00000077782,8,38400215,38468834,-1,8
RNF5P1,ENSG00000253570,8,38600661,38601200,-1,8
TACC1,ENSG00000147526,8,38728186,38853028,1,8
PLEKHA2,ENSG00000169499,8,38901235,38973912,1,8
HTRA4,ENSG00000169495,8,38974228,38988663,1,8
TM2D2,ENSG00000169490,8,38988808,38996824,-1,8
ADAM9,ENSG00000168615,8,38996754,39105445,1,8
SNORD38D,ENSG00000207199,8,39018615,39018683,-1,8
ADAM32,ENSG00000197140,8,39106990,39284917,1,8
ADAM5,ENSG00000196115,8,39314591,39417378,1,8
ADAM3A,ENSG00000293380,8,39451045,39522852,-1,8
ADAM18,ENSG00000168619,8,39584489,39730065,1,8
ADAM2,ENSG00000104755,8,39743735,39838227,-1,8
IDO1,ENSG00000131203,8,39902275,39928790,1,8
IDO2,ENSG00000188676,8,39934614,40016392,1,8
ZMAT4,ENSG00000165061,8,40530590,40897833,-1,8
SFRP1,ENSG00000104332,8,41261962,41309473,-1,8
MIR548AO,ENSG00000263372,8,41271048,41271143,-1,8
SNORD65B,ENSG00000238936,8,41426655,41426727,1,8
GOLGA7,ENSG00000147533,8,41488200,41511095,1,8
GINS4,ENSG00000147536,8,41529218,41545030,1,8
GPAT4,ENSG00000158669,8,41577187,41625001,1,8
NKX6-3,ENSG00000165066,8,41645177,41650817,-1,8
ANK1,ENSG00000029534,8,41653220,41896741,-1,8
MIR486-1,ENSG00000274705,8,41660441,41660508,-1,8
MIR486-2,ENSG00000283450,8,41660444,41660507,1,8
KAT6A,ENSG00000083168,8,41929479,42051994,-1,8
AP3M2,ENSG00000070718,8,42152946,42171673,1,8
PLAT,ENSG00000104368,8,42174718,42207709,-1,8
IKBKB,ENSG00000104365,8,42271302,42332460,1,8
POLB,ENSG00000070501,8,42338454,42371808,1,8
DKK4,ENSG00000104371,8,42374063,42377229,-1,8
VDAC3,ENSG00000078668,8,42391624,42405937,1,8
SLC20A2,ENSG00000168575,8,42416475,42541926,-1,8
SMIM19,ENSG00000176209,8,42541155,42555195,1,8
CHRNB3,ENSG00000147432,8,42697366,42737407,1,8
CHRNA6,ENSG00000147434,8,42752620,42796392,-1,8
THAP1,ENSG00000131931,8,42836674,42843325,-1,8
RNF170,ENSG00000120925,8,42849637,42897290,-1,8
MIR4469,ENSG00000284062,8,42896197,42896275,-1,8
HOOK3,ENSG00000168172,8,42896946,43030535,1,8
FNTA,ENSG00000168522,8,43034194,43085788,1,8
POMK,ENSG00000185900,8,43093498,43131180,1,8
HGSNAT,ENSG00000165102,8,43140464,43202855,1,8
POTEA,ENSG00000188877,8,43292483,43363518,1,8
ASNSP1,ENSG00000290398,8,46579211,46638886,-1,8
LINC00293,ENSG00000253314,8,46822174,46907309,1,8
SPIDR,ENSG00000164808,8,47260878,47736306,1,8
CEBPD,ENSG00000221869,8,47736913,47738164,-1,8
PRKDC,ENSG00000253729,8,47773111,47960178,-1,8
MCM4,ENSG00000104738,8,47960185,47978160,1,8
UBE2V2,ENSG00000169139,8,48008415,48064708,1,8
LOC101929268,ENSG00000253608,8,48551138,48730918,1,8
SNAI2,ENSG00000019549,8,48917598,48921740,-1,8
SNTG1,ENSG00000147481,8,49909789,50796692,1,8
PXDNL,ENSG00000147485,8,51319577,51809445,-1,8
PCMTD1,ENSG00000168300,8,51817575,51899186,-1,8
ST18,ENSG00000147488,8,52110838,52460959,-1,8
LOC101929341,ENSG00000253551,8,52194346,52199580,1,8
ALKAL1,ENSG00000196711,8,52534037,52565430,-1,8
RB1CC1,ENSG00000023287,8,52622458,52745843,-1,8
NPBWR1,ENSG00000288611,8,52939182,52943734,1,8
OPRK1,ENSG00000082556,8,53225724,53251637,-1,8
ATP6V1H,ENSG00000047249,8,53715543,53843558,-1,8
RGS20,ENSG00000147509,8,53851795,53959303,1,8
TCEA1,ENSG00000187735,8,53966552,54022448,-1,8
LYPLA1,ENSG00000120992,8,54046367,54102017,-1,8
MRPL15,ENSG00000137547,8,54135241,54148514,1,8
RNU105C,ENSG00000199212,8,54330687,54330895,1,8
SOX17,ENSG00000164736,8,54457935,54460892,1,8
RP1,ENSG00000104237,8,54509422,54871720,1,8
XKR4,ENSG00000206579,8,55102028,55542054,1,8
SBF1P1,ENSG00000248522,8,55449509,55455139,-1,8
TMEM68,ENSG00000167904,8,55696424,55773407,-1,8
TGS1,ENSG00000137574,8,55773446,55826445,1,8
LYN,ENSG00000254087,8,55879835,56014169,1,8
SNORA1B,ENSG00000199405,8,55902723,55902855,-1,8
RPS20,ENSG00000008988,8,56067254,56074510,-1,8
SNORD54,ENSG00000238650,8,56073835,56073901,-1,8
MOS,ENSG00000172680,8,56112942,56113982,-1,8
PLAG1,ENSG00000181690,8,56160909,56211324,-1,8
CHCHD7,ENSG00000170791,8,56211686,56218809,1,8
SDR16C5,ENSG00000170786,8,56300005,56320776,-1,8
SDR16C6P,ENSG00000253542,8,56373064,56395365,-1,8
PENK,ENSG00000181195,8,56436674,56446671,-1,8
LINC00968,ENSG00000246430,8,56494305,56560407,-1,8
LINC01606,ENSG00000253301,8,57142643,57244793,1,8
LOC286177,ENSG00000253614,8,57261226,57266613,1,8
LINC00588,ENSG00000215117,8,57279543,57286968,1,8
LOC101929488,ENSG00000253871,8,57341021,57365444,1,8
LINC01602,ENSG00000205293,8,57855411,57984126,1,8
FAM110B,ENSG00000169122,8,57994523,58204279,1,8
UBXN2B,ENSG00000215114,8,58411359,58451501,1,8
CYP7A1,ENSG00000167910,8,58490178,58500163,-1,8
SDCBP,ENSG00000137575,8,58552924,58582859,1,8
NSMAF,ENSG00000035681,8,58583504,58659853,-1,8
TOX,ENSG00000198846,8,58805412,59119147,-1,8
CA8,ENSG00000178538,8,60185412,60281400,-1,8
LINC01301,ENSG00000251396,8,60284903,60516853,-1,8
RAB2A,ENSG00000104388,8,60516936,60623644,1,8
CHD7,ENSG00000171316,8,60678740,60868028,1,8
CLVS1,ENSG00000177182,8,61057158,61501645,1,8
ASPH,ENSG00000198363,8,61500556,61714640,-1,8
MIR4470,ENSG00000264408,8,61714788,61714859,1,8
NKAIN3,ENSG00000185942,8,62248591,63014000,1,8
GGH,ENSG00000137563,8,63014881,63039407,-1,8
TTPA,ENSG00000137561,8,63048553,63086053,-1,8
YTHDF3,ENSG00000185728,8,63168553,63212786,1,8
LINC01289,ENSG00000253734,8,63752055,63814143,1,8
MIR124-2HG,ENSG00000254377,8,64369041,64383919,1,8
MIR124-2,ENSG00000207816,8,64379149,64379257,1,8
BHLHE22,ENSG00000180828,8,64580365,64583627,1,8
CYP7B1,ENSG00000172817,8,64587763,64798737,-1,8
LINC00251,ENSG00000280725,8,65160912,65184210,-1,8
LINC01299,ENSG00000254081,8,65526738,65562781,-1,8
ARMC1,ENSG00000104442,8,65602458,65634217,-1,8
MTFR1,ENSG00000066855,8,65644734,65771261,1,8
PDE7A,ENSG00000205268,8,65714334,65842322,-1,8
DNAJC5B,ENSG00000147570,8,66021553,66101245,1,8
TRIM55,ENSG00000147573,8,66126896,66175485,1,8
CRH,ENSG00000147571,8,66176376,66178464,-1,8
LINC00967,ENSG00000253138,8,66177238,66200904,1,8
RRS1,ENSG00000179041,8,66429014,66430733,1,8
ADHFE1,ENSG00000147576,8,66432492,66468907,1,8
MYBL1,ENSG00000185697,8,66562175,66614247,-1,8
VCPIP1,ENSG00000175073,8,66628487,66667231,-1,8
C8orf44,ENSG00000288596,8,66667475,66685564,1,8
C8orf44-SGK3,ENSG00000288602,8,66667596,66860472,1,8
SGK3,ENSG00000104205,8,66712734,66862022,1,8
PTTG3P,ENSG00000213005,8,66767400,66768005,-1,8
MCMDC2,ENSG00000178460,8,66870749,66922048,1,8
SNHG6,ENSG00000245910,8,66895990,66926525,-1,8
SNORD87,ENSG00000254341,8,66922467,66922555,-1,8
TCF24,ENSG00000261787,8,66946501,66962591,-1,8
PPP1R42,ENSG00000178125,8,66964099,67056604,-1,8
COPS5,ENSG00000121022,8,67043079,67083783,-1,8
CSPP1,ENSG00000104218,8,67062417,67196778,1,8
ARFGEF1,ENSG00000066777,8,67173511,67343781,-1,8
CPA6,ENSG00000165078,8,67422038,67746378,-1,8
PREX2,ENSG00000046889,8,67952046,68237032,1,8
C8orf34-AS1,ENSG00000248801,8,68302228,68331689,-1,8
C8orf34,ENSG00000165084,8,68330955,68819023,1,8
LINC01592,ENSG00000253658,8,68852582,69254715,-1,8
LINC01603,ENSG00000253479,8,69424842,69495922,-1,8
SULF1,ENSG00000137573,8,69466624,69660915,1,8
SLCO5A1,ENSG00000137571,8,69667046,69834978,-1,8
PRDM14,ENSG00000147596,8,70051651,70071693,-1,8
NCOA2,ENSG00000140396,8,70109782,70403808,-1,8
TRAM1,ENSG00000067167,8,70573218,70608416,-1,8
LACTB2-AS1,ENSG00000246366,8,70608494,70663279,1,8
LACTB2,ENSG00000147592,8,70635318,70669185,-1,8
XKR9,ENSG00000221947,8,70669339,70790371,1,8
EYA1,ENSG00000104313,8,71197433,71592025,-1,8
MSC-AS1,ENSG00000235531,8,71828167,72118393,1,8
MSC,ENSG00000178860,8,71841560,71844412,-1,8
TRPA1,ENSG00000104321,8,72019917,72075584,-1,8
KCNB2,ENSG00000182674,8,72537225,72938349,1,8
LOC101926908,ENSG00000253726,8,72732045,72751843,1,8
TERF1,ENSG00000147601,8,73008856,73048123,1,8
SBSPON,ENSG00000164764,8,73064543,73124088,-1,8
C8orf89,ENSG00000274443,8,73241331,73259530,-1,8
RPL7,ENSG00000147604,8,73290242,73295789,-1,8
RDH10,ENSG00000121039,8,73294602,73325281,1,8
RDH10-AS1,ENSG00000250295,8,73297705,73370609,-1,8
STAU2-AS1,ENSG00000253302,8,73420004,73441526,1,8
STAU2,ENSG00000040341,8,73420369,73747708,-1,8
UBE2W,ENSG00000104343,8,73780097,73878910,-1,8
ELOC,ENSG00000154582,8,73939169,73972307,-1,8
TMEM70,ENSG00000175606,8,73972437,73982783,1,8
LY96,ENSG00000154589,8,73991392,74029079,1,8
JPH1,ENSG00000104369,8,74234700,74321540,-1,8
GDAP1,ENSG00000104381,8,74320613,74518007,1,8
MIR5681A,ENSG00000266502,8,74548543,74548617,1,8
MIR5681B,ENSG00000283505,8,74548550,74548609,-1,8
MIR2052HG,ENSG00000254349,8,74599775,74823313,1,8
MIR2052,ENSG00000283188,8,74705693,74705747,1,8
PI15,ENSG00000137558,8,74824534,74855029,1,8
CRISPLD1,ENSG00000121005,8,74984505,75034558,1,8
CASC9,ENSG00000249395,8,75120407,75352327,-1,8
HNF4G,ENSG00000164749,8,75407914,75566834,1,8
LINC01111,ENSG00000254300,8,76406654,76524356,1,8
ZFHX4,ENSG00000091656,8,76681239,76867281,1,8
MIR3149,ENSG00000266712,8,76966768,76966850,-1,8
PEX2,ENSG00000164751,8,76980258,77001044,-1,8
PKIA-AS1,ENSG00000254266,8,78167633,78558507,-1,8
PKIA,ENSG00000171033,8,78516340,78605267,1,8
ZC2HC1A,ENSG00000104427,8,78666050,78719765,1,8
IL7,ENSG00000104432,8,78675743,78805523,-1,8
STMN2,ENSG00000104435,8,79611117,79666158,1,8
LINC01607,ENSG00000272138,8,79743143,79803431,1,8
HEY1,ENSG00000164683,8,79762371,79767857,-1,8
LOC101927040,ENSG00000249328,8,79769372,79871784,-1,8
MRPS28,ENSG00000147586,8,79918717,80030289,-1,8
TPD52,ENSG00000076554,8,80034745,80231232,-1,8
MIR5708,ENSG00000265588,8,80241389,80241473,1,8
ZBTB10,ENSG00000205189,8,80485619,80526265,1,8
ZNF704,ENSG00000164684,8,80628451,80874781,-1,8
PAG1,ENSG00000076641,8,80967810,81112068,-1,8
FABP5,ENSG00000164687,8,81280536,81284777,1,8
PMP2,ENSG00000147588,8,81440326,81447439,-1,8
FABP9,ENSG00000205186,8,81458253,81461579,-1,8
FABP4,ENSG00000170323,8,81478419,81483236,-1,8
FABP12,ENSG00000197416,8,81524981,81590139,-1,8
IMPA1P1,ENSG00000251521,8,81605569,81626949,-1,8
IMPA1,ENSG00000133731,8,81656914,81686331,-1,8
SLC10A5,ENSG00000253598,8,81693631,81695058,-1,8
ZFAND1,ENSG00000104231,8,81701334,81732903,-1,8
CHMP4C,ENSG00000164695,8,81732448,81759515,1,8
SNX16,ENSG00000104497,8,81799581,81842866,-1,8
LOC101927141,ENSG00000254394,8,82033533,82961926,1,8
LINC01419,ENSG00000253898,8,83403739,83408900,1,8
RALYL,ENSG00000184672,8,84182787,84921844,1,8
LRRCC1,ENSG00000133739,8,85107215,85146080,1,8
E2F5,ENSG00000133740,8,85177154,85217158,1,8
CA13,ENSG00000185015,8,85220587,85284073,1,8
CA1,ENSG00000133742,8,85327608,85379014,-1,8
CA3,ENSG00000164879,8,85373436,85449040,1,8
CA3-AS1,ENSG00000253549,8,85440537,85469968,-1,8
CA2,ENSG00000104267,8,85463968,85481493,1,8
REXO1L2P,ENSG00000293002,8,85826865,85827942,-1,8
ATP6V0D2,ENSG00000147614,8,85987323,86154225,1,8
PSKH2,ENSG00000147613,8,86047109,86088621,-1,8
SLC7A13,ENSG00000164893,8,86214063,86321146,-1,8
WWP1,ENSG00000123124,8,86342547,86478420,1,8
RMDN1,ENSG00000176623,8,86468257,86514357,-1,8
CPNE3,ENSG00000085719,8,86514435,86561498,1,8
CNGB3,ENSG00000170289,8,86553977,86743675,-1,8
CNBD1,ENSG00000176571,8,86866415,87615219,1,8
DCAF4L2,ENSG00000176566,8,87870747,87874015,-1,8
MMP16,ENSG00000156103,8,88032011,88328025,-1,8
RIPK2,ENSG00000104312,8,89757806,89791064,1,8
OSGIN2,ENSG00000164823,8,89901849,89927888,1,8
NBN,ENSG00000104320,8,89924515,90003228,-1,8
DECR1,ENSG00000104325,8,90001405,90053633,1,8
CALB1,ENSG00000104327,8,90058608,90095475,-1,8
LINC01030,ENSG00000253799,8,90198389,90620077,-1,8
LINC00534,ENSG00000253394,8,90221341,90687863,1,8
TMEM64,ENSG00000180694,8,90621995,90791632,-1,8
NECAB1,ENSG00000123119,8,90791741,90959393,1,8
C8orf88,ENSG00000253250,8,90958471,90985238,-1,8
OTUD6B-AS1,ENSG00000253738,8,91059318,91070583,-1,8
OTUD6B,ENSG00000155100,8,91070196,91087095,1,8
LRRC69,ENSG00000214954,8,91101832,91219257,1,8
MIR4661,ENSG00000266194,8,91205485,91205559,1,8
SLC26A7,ENSG00000147606,8,91209494,91398155,1,8
RUNX1T1,ENSG00000079102,8,91954972,92103385,-1,8
LOC102724710,ENSG00000253634,8,92460539,92655583,-1,8
FLJ46284,ENSG00000248858,8,92674978,92879502,-1,8
TRIQK,ENSG00000205133,8,92883532,93017673,-1,8
MIR8084,ENSG00000277063,8,93029751,93029839,1,8
RBM12B,ENSG00000183808,8,93728155,93741017,-1,8
RBM12B-AS1,ENSG00000279331,8,93740121,93740773,1,8
TMEM67,ENSG00000164953,8,93754844,93819234,1,8
PDP1,ENSG00000164951,8,93857807,93926068,1,8
MIR378D2,ENSG00000284288,8,93916022,93916119,-1,8
CDH17,ENSG00000079112,8,94127162,94217303,-1,8
GEM,ENSG00000164949,8,94249253,94262350,-1,8
RAD54B,ENSG00000197275,8,94371960,94475115,-1,8
FSBP,ENSG00000265817,8,94378377,94436952,-1,8
VIRMA,ENSG00000164944,8,94487689,94553529,-1,8
ESRP1,ENSG00000104413,8,94641074,94707466,1,8
DPY19L4,ENSG00000156162,8,94719703,94793836,1,8
INTS8,ENSG00000164941,8,94813311,94881746,1,8
CCNE2,ENSG00000175305,8,94879770,94896678,-1,8
NDUFAF6,ENSG00000156170,8,94895533,95116455,1,8
TP53INP1,ENSG00000164938,8,94925972,94949378,-1,8
MIR3150B,ENSG00000284147,8,95072911,95072996,-1,8
MIR3150A,ENSG00000283522,8,95072914,95072993,1,8
PLEKHF2,ENSG00000175895,8,95115642,95156698,1,8
LINC01298,ENSG00000253351,8,95206876,95216525,-1,8
GDF6,ENSG00000156466,8,96142333,96160806,-1,8
UQCRB,ENSG00000156467,8,96222947,96235546,-1,8
MTERF3,ENSG00000156469,8,96239398,96261610,-1,8
PTDSS1,ENSG00000156471,8,96261902,96336995,1,8
SDC2,ENSG00000169439,8,96493813,96611790,1,8
CPQ,ENSG00000104324,8,96645242,97149654,1,8
TSPYL5,ENSG00000180543,8,97273488,97277928,-1,8
SNORD3H,ENSG00000207215,8,97358265,97358478,1,8
MTDH,ENSG00000147649,8,97644184,97730260,1,8
LAPTM4B,ENSG00000104341,8,97775057,97853013,1,8
MATN2,ENSG00000132561,8,97868840,98036724,1,8
RPL30,ENSG00000156482,8,98024851,98046469,-1,8
SNORA72,ENSG00000207067,8,98042086,98042217,-1,8
ERICH5,ENSG00000177459,8,98064522,98093610,1,8
RIDA,ENSG00000132541,8,98102344,98117171,-1,8
POP1,ENSG00000104356,8,98117293,98159835,1,8
NIPAL2,ENSG00000104361,8,98189826,98294393,-1,8
STK3,ENSG00000104375,8,98371228,98942827,-1,8
KCNS2,ENSG00000156486,8,98426958,98432853,1,8
OSR2,ENSG00000164920,8,98944403,98952104,1,8
VPS13B,ENSG00000132549,8,99013266,99877580,1,8
MIR599,ENSG00000207804,8,99536636,99536730,-1,8
MIR875,ENSG00000216069,8,99536786,99536861,-1,8
COX6C,ENSG00000164919,8,99873200,99893707,-1,8
RGS22,ENSG00000132554,8,99960936,100131268,-1,8
SNORD77B,ENSG00000212414,8,100004583,100004649,1,8
FBXO43,ENSG00000156509,8,100133351,100145817,-1,8
POLR2K,ENSG00000147669,8,100150623,100154003,1,8
SPAG1,ENSG00000104450,8,100157906,100259278,1,8
RNF19A,ENSG00000034677,8,100257060,100336218,-1,8
MIR4471,ENSG00000265599,8,100382763,100382845,1,8
ANKRD46,ENSG00000186106,8,100509752,100559784,-1,8
SNX31,ENSG00000174226,8,100572889,100663415,-1,8
PABPC1,ENSG00000070756,8,100685816,100722809,-1,8
MIR7705,ENSG00000284570,8,100702968,100703024,-1,8
YWHAZ,ENSG00000164924,8,100916523,100953388,-1,8
ZNF706,ENSG00000120963,8,101177878,101206193,-1,8
GRHL2,ENSG00000083307,8,101492439,101669726,1,8
NCALD,ENSG00000104490,8,101686542,102124907,-1,8
MIR5680,ENSG00000266756,8,102125432,102125515,1,8
RRM2B,ENSG00000048392,8,102204502,102238961,-1,8
UBR5,ENSG00000104517,8,102252273,102412759,-1,8
ODF1,ENSG00000155087,8,102551589,102561018,1,8
KLF10,ENSG00000155090,8,102648784,102655725,-1,8
AZIN1,ENSG00000155096,8,102826111,102893864,-1,8
ATP6V1C1,ENSG00000155097,8,103021063,103073051,1,8
LINC01181,ENSG00000250929,8,103121032,103132966,1,8
BAALC-AS2,ENSG00000236939,8,103132954,103141615,-1,8
BAALC,ENSG00000164929,8,103140713,103230305,1,8
MIR3151,ENSG00000265657,8,103154614,103154689,1,8
FZD6,ENSG00000164930,8,103298433,103332866,1,8
CTHRC1,ENSG00000164932,8,103371538,103382989,1,8
SLC25A32,ENSG00000164933,8,103398635,103415189,-1,8
DCAF13,ENSG00000164934,8,103414714,103443453,1,8
RIMS2,ENSG00000176406,8,103500610,104254430,1,8
DPYS,ENSG00000147647,8,104330324,104467055,-1,8
DCSTAMP,ENSG00000164935,8,104339087,104356689,1,8
MIR548A3,ENSG00000208032,8,104484369,104484465,-1,8
LRP12,ENSG00000147650,8,104489231,104589258,-1,8
ZFPM2,ENSG00000169946,8,104590733,105804539,1,8
ZFPM2-AS1,ENSG00000251003,8,105546089,106060524,-1,8
OXR1,ENSG00000164830,8,106270144,106752694,1,8
ABRA,ENSG00000174429,8,106759483,106770244,-1,8
ANGPT1,ENSG00000154188,8,107249482,107498055,-1,8
RSPO2,ENSG00000147655,8,107899316,108083642,-1,8
EIF3E,ENSG00000104408,8,108162787,108443496,-1,8
EMC2,ENSG00000104412,8,108443601,108489196,1,8
TMEM74,ENSG00000164841,8,108606850,108787594,-1,8
TRHR,ENSG00000174417,8,109086585,109121565,1,8
NUDCD1,ENSG00000120526,8,109240919,109334121,-1,8
ENY2,ENSG00000120533,8,109334324,109345954,1,8
PKHD1L1,ENSG00000205038,8,109362461,109537207,1,8
EBAG9,ENSG00000147654,8,109539711,109570072,1,8
SYBU,ENSG00000147642,8,109573978,109691791,-1,8
KCNV1,ENSG00000164794,8,109963636,109975771,-1,8
LINC01608,ENSG00000253877,8,110899995,111040372,-1,8
LINC01609,ENSG00000253103,8,111093260,111236230,-1,8
LINC02237,ENSG00000253434,8,111376639,111757710,1,8
CSMD3,ENSG00000164796,8,112222928,113436939,-1,8
MIR2053,ENSG00000238399,8,112643493,112643583,1,8
TRPS1,ENSG00000104447,8,115408496,115809673,-1,8
LINC00536,ENSG00000249917,8,115950511,116451731,-1,8
EIF3H,ENSG00000147677,8,116642130,116766925,-1,8
LOC105375713,ENSG00000289382,8,116651979,116654643,1,8
UTP23,ENSG00000147679,8,116766505,116849463,1,8
RAD21,ENSG00000164754,8,116845934,116874776,-1,8
RAD21-AS1,ENSG00000253327,8,116874424,116876868,1,8
MIR3610,ENSG00000283956,8,116874728,116874800,-1,8
AARD,ENSG00000205002,8,116938207,116944487,1,8
SLC30A8,ENSG00000164756,8,116950273,117176714,1,8
MED30,ENSG00000164758,8,117520713,117540262,1,8
EXT1,ENSG00000182197,8,117794490,118111826,-1,8
SAMD12,ENSG00000177570,8,118189455,118622112,-1,8
SAMD12-AS1,ENSG00000281641,8,118620498,118906164,1,8
TNFRSF11B,ENSG00000164761,8,118923557,118951885,-1,8
COLEC10,ENSG00000184374,8,118995452,119108455,1,8
LOC101927513,ENSG00000254278,8,119062923,119068782,-1,8
MAL2,ENSG00000147676,8,119165034,119245673,1,8
